id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	accessoryColorId	periodInMinute	periodItemCategoryId	requiredClass	requiredUserStatus	requiredGender	requiredRace	styleCostumeId	linkPassivityId	dropEffect	customizingString	equipmentSetId	itemLevelGageOn	onlyForPCBang	linkSocialId	isReputation	linkSkillPeriodDay	requiredMaxLevel	combatItemArg1	ridingUseable	itemMixId	dropIdentify	linkChangeColorListId	gambleItemGrade	conversionSmallGroup	gambleItemType	linkPassivityCategoryId	combatItemArg3	combatItemArg4	combatItemArg5	awakenable	linkEnchantId	linkMasterpieceEnchantId	linkMasterpiecePassivityCategoryId	linkMasterpiecePassivityId	masterpieceBasicStatRevise	enchantEquipType	isPvpEquipment	optionResetDisable	uniqueEquippedItem	linkRawStoneId	mediate
60053	premium_face	0	style_face	1	Icon_Equipments.Acc_012A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	12	0	0	0	0	True	0	0	0	False	False	0	False	True	012A	43200	200043																																							
60054	premium_face	0	style_face	1	Icon_Equipments.Acc_012A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	12	0	0	0	0	True	0	0	0	False	True	0	False	True	012A	-1	0																																							
60055	premium_face	0	style_face	1	Icon_Equipments.Acc_018A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018A	1440	200044																																							
60056	premium_face	0	style_face	1	Icon_Equipments.Acc_018A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018A	4320	200044																																							
60057	premium_face	0	style_face	1	Icon_Equipments.Acc_018A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018A	10080	200044																																							
60058	premium_face	0	style_face	1	Icon_Equipments.Acc_018A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018A	43200	200044																																							
60059	premium_face	0	style_face	1	Icon_Equipments.Acc_018A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	18	0	0	0	0	True	0	0	0	False	True	0	False	True	018A	-1	0																																							
60060	premium_face	0	style_face	1	Icon_Equipments.Acc_018B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018B	1440	200045																																							
60061	premium_face	0	style_face	1	Icon_Equipments.Acc_018B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018B	4320	200045																																							
60062	premium_face	0	style_face	1	Icon_Equipments.Acc_018B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018B	10080	200045																																							
60063	premium_face	0	style_face	1	Icon_Equipments.Acc_018B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	18	0	0	0	0	True	0	0	0	False	False	0	False	True	018B	43200	200045																																							
60064	premium_face	0	style_face	1	Icon_Equipments.Acc_018B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	18	0	0	0	0	True	0	0	0	False	True	0	False	True	018B	-1	0																																							
60065	premium_face	0	style_face	1	Icon_Equipments.Acc_019A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019A	1440	200046																																							
60066	premium_face	0	style_face	1	Icon_Equipments.Acc_019A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019A	4320	200046																																							
60067	premium_face	0	style_face	1	Icon_Equipments.Acc_019A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019A	10080	200046																																							
60068	premium_face	0	style_face	1	Icon_Equipments.Acc_019A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019A	43200	200046																																							
60069	premium_face	0	style_face	1	Icon_Equipments.Acc_019A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	19	0	0	0	0	True	0	0	0	False	True	0	False	True	019A	-1	0																																							
60070	premium_face	0	style_face	1	Icon_Equipments.Acc_019B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019B	1440	200047																																							
60071	premium_face	0	style_face	1	Icon_Equipments.Acc_019B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019B	4320	200047																																							
60072	premium_face	0	style_face	1	Icon_Equipments.Acc_019B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019B	10080	200047																																							
60073	premium_face	0	style_face	1	Icon_Equipments.Acc_019B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019B	43200	200047																																							
60074	premium_face	0	style_face	1	Icon_Equipments.Acc_019B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	19	0	0	0	0	True	0	0	0	False	True	0	False	True	019B	-1	0																																							
60075	premium_face	0	style_face	1	Icon_Equipments.Acc_019C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019C	1440	200048																																							
60076	premium_face	0	style_face	1	Icon_Equipments.Acc_019C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019C	4320	200048																																							
60077	premium_face	0	style_face	1	Icon_Equipments.Acc_019C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019C	10080	200048																																							
60078	premium_face	0	style_face	1	Icon_Equipments.Acc_019C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019C	43200	200048																																							
60079	premium_face	0	style_face	1	Icon_Equipments.Acc_019C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	19	0	0	0	0	True	0	0	0	False	True	0	False	True	019C	-1	0																																							
60080	premium_face	0	style_face	1	Icon_Equipments.Acc_019D_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019D	1440	200049																																							
60081	premium_face	0	style_face	1	Icon_Equipments.Acc_019D_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019D	4320	200049																																							
60082	premium_face	0	style_face	1	Icon_Equipments.Acc_019D_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019D	10080	200049																																							
60083	premium_face	0	style_face	1	Icon_Equipments.Acc_019D_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	19	0	0	0	0	True	0	0	0	False	False	0	False	True	019D	43200	200049																																							
60084	premium_face	0	style_face	1	Icon_Equipments.Acc_019D_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	19	0	0	0	0	True	0	0	0	False	True	0	False	True	019D	-1	0																																							
60085	premium_hair	0	style_hair	1	Icon_Equipments.Acc_027A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	27	0	0	0	0	True	0	0	0	False	False	0	False	True	027A	1440	300050																																							
60086	premium_hair	0	style_hair	1	Icon_Equipments.Acc_027A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	27	0	0	0	0	True	0	0	0	False	False	0	False	True	027A	4320	300050																																							
60087	premium_hair	0	style_hair	1	Icon_Equipments.Acc_027A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	27	0	0	0	0	True	0	0	0	False	False	0	False	True	027A	10080	300050																																							
60088	premium_hair	0	style_hair	1	Icon_Equipments.Acc_027A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	27	0	0	0	0	True	0	0	0	False	False	0	False	True	027A	43200	300050																																							
60089	premium_hair	0	style_hair	1	Icon_Equipments.Acc_027A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000001	27	0	0	0	0	True	0	0	0	False	True	0	False	True	027A	-1	0																																							
60090	premium_hair	0	style_hair	1	Icon_Equipments.Acc_028A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	28	0	0	0	0	True	0	0	0	False	False	0	False	True	028A	1440	300051																																							
60091	premium_hair	0	style_hair	1	Icon_Equipments.Acc_028A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	28	0	0	0	0	True	0	0	0	False	False	0	False	True	028A	4320	300051																																							
60092	premium_hair	0	style_hair	1	Icon_Equipments.Acc_028A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	28	0	0	0	0	True	0	0	0	False	False	0	False	True	028A	10080	300051																																							
60093	premium_hair	0	style_hair	1	Icon_Equipments.Acc_028A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	28	0	0	0	0	True	0	0	0	False	False	0	False	True	028A	43200	300051																																							
60094	premium_hair	0	style_hair	1	Icon_Equipments.Acc_028A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000001	28	0	0	0	0	True	0	0	0	False	True	0	False	True	028A	-1	0																																							
60095	premium_hair	0	style_hair	1	Icon_Equipments.Acc_031A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	31	0	0	0	0	True	0	0	0	False	False	0	False	True	031A	1440	300052																																							
60096	premium_hair	0	style_hair	1	Icon_Equipments.Acc_031A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	31	0	0	0	0	True	0	0	0	False	False	0	False	True	031A	4320	300052																																							
60097	premium_hair	0	style_hair	1	Icon_Equipments.Acc_031A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	31	0	0	0	0	True	0	0	0	False	False	0	False	True	031A	10080	300052																																							
60098	premium_hair	0	style_hair	1	Icon_Equipments.Acc_031A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	31	0	0	0	0	True	0	0	0	False	False	0	False	True	031A	43200	300052																																							
60099	premium_hair	0	style_hair	1	Icon_Equipments.Acc_031A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	31	0	0	0	0	True	0	0	0	False	False	0	False	True	031A	-1	0																																							
60100	premium_weapon	0	style_dual	1	Icon_Equipments.Event_Season_Dual_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Equip	0	False	False	0	False	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	601001	0	0	0	0	True	0	0	0	False	False	0	False	True		1440	100001	WARRIOR																																						
60101	premium_weapon	0	style_dual	1	Icon_Equipments.Event_Season_Dual_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Equip	0	False	False	0	False	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	601001	0	0	0	0	True	0	0	0	False	False	0	False	True		4320	100001	WARRIOR																																						
60102	premium_weapon	0	style_dual	1	Icon_Equipments.Event_Season_Dual_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Equip	0	False	False	0	False	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	601001	0	0	0	0	True	0	0	0	False	False	0	False	True		10080	100001	WARRIOR																																						
60103	premium_weapon	0	style_dual	1	Icon_Equipments.Event_Season_Dual_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Equip	0	False	False	0	False	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	601001	0	0	0	0	True	0	0	0	False	False	0	False	True		43200	100001	WARRIOR																																						
60104	premium_weapon	0	style_dual	1	Icon_Equipments.Event_Season_Dual_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000002	601001	0	0	0	0	True	0	0	0	False	True	0	False	True		-1	0	WARRIOR																																						
60105	premium_weapon	0	style_lance	1	Icon_Equipments.Event_Season_Lance_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LanceCue		False	Equip	0	False	False	0	False	False	Item_DropBox.SM.Drop_Lance_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	602001	0	0	0	0	True	0	0	0	False	False	0	False	True		1440	100005	LANCER																																						
60106	premium_weapon	0	style_lance	1	Icon_Equipments.Event_Season_Lance_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LanceCue		False	Equip	0	False	False	0	False	False	Item_DropBox.SM.Drop_Lance_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	602001	0	0	0	0	True	0	0	0	False	False	0	False	True		4320	100005	LANCER																																						
