class	id	Name	tooltip
Berserker	30700	Thunder Strike VII	Charge up your axe by holding down the skill button, then release it to attack. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	30800	Thunder Strike VIII	Charge up your axe by holding down the skill button, then release it to attack. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	30900	Thunder Strike IX	Charge up your axe by holding down the skill button, then release it to attack. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	31000	Thunder Strike X	Charge up your axe by holding down the skill button, then release it to attack. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	40100	Flatten I	Pound the ground, knocking down targets within $maxDistance.
Berserker	40200	Flatten II	Pound the ground, knocking down targets within $maxDistance.
Berserker	40300	Flatten III	Pound the ground, knocking down targets within $maxDistance.
Berserker	40400	Flatten IV	Pound the ground, knocking down targets within $maxDistance.
Berserker	40500	Flatten V	Pound the ground, knocking down targets within $maxDistance.
Berserker	40600	Flatten VI	Pound the ground, knocking down targets within $maxDistance.
Berserker	40700	Flatten VII	Pound the ground, knocking down targets within $maxDistance. This skill activates faster when following Staggering Strike.
Berserker	40800	Flatten VIII	Pound the ground, knocking down targets within $maxDistance. This skill activates faster when following Staggering Strike.
Berserker	40900	Flatten IX	Pound the ground, knocking down targets within $maxDistance. This skill activates faster when following Staggering Strike.
Berserker	41000	Flatten X	Pound the ground, knocking down targets within $maxDistance. This skill activates faster when following Staggering Strike.
Berserker	41100	Flatten XI	Pound the ground, knocking down targets within $maxDistance. This skill activates faster when following Staggering Strike, Raze, and Punishing Strike. Gain additional aggro when using this skill.
Berserker	50100	Dash I	Increase your speed by $value for $time.
Berserker	50200	Dash II	Increase your speed by $value for $time.
Berserker	60100	Staggering Strike I	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60130	Staggering Strike I	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60200	Staggering Strike II	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60230	Staggering Strike II	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60300	Staggering Strike III	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60330	Staggering Strike III	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60400	Staggering Strike IV	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60430	Staggering Strike IV	Make a sweeping attack that briefly stuns and turns your target around.
Berserker	60500	Staggering Strike V	Make a sweeping attack that briefly stuns and turns your target around. Increased stun duration. Does not spin targets.
Berserker	60530	Staggering Strike V	Make a sweeping attack that briefly stuns and turns your target around. Increased stun duration. Does not spin targets.
Berserker	70100	Mocking Shout	Your warlike shout has a chance of staggering enemies within $maxDistance. You become immune to knockdown and stagger for $time, while greatly increasing your resistance to weakening effects.
Berserker	80100	Fiery Rage I	Increases your Power by $value and Crit Factor by 10%, but decreases your Endurance by $value2 for $time.
Berserker	80200	Fiery Rage II	Increases your Power by $value and Crit Factor by 10%, but decreases your Endurance by $value2 for $time.
Berserker	80300	Fiery Rage III	Increases your Power by $value and Crit Factor by 10%, but decreases your Endurance by $value2 for $time. Also sacrifices a portion of your HP to activate Flurry of Blows I, which increases Attack Speed and charging speed by 20% for 10 sec.
Berserker	80400	Fiery Rage IV	Increases your Power by $value and Crit Factor by 10%, but decreases your Endurance by $value2 for $time. Also sacrifices a portion of your HP to activate Flurry of Blows I, which increases Attack Speed and charging speed by 20% for 10 sec.
Berserker	80500	Fiery Rage V	Increases your Power by $value and Crit Factor by 10%, but decreases your Endurance by $value2 for $time. Also sacrifices a portion of your HP to activate Flurry of Blows II, which increases Attack Speed and charging speed by 40% for 10 sec.
Berserker	80600	Fiery Rage VI	Increases your Power by $value and Crit Factor by 10%, but decreases your Endurance by $value2 for $time. Also sacrifices a portion of your HP to activate Flurry of Blows II, which increases Attack Speed and charging speed by 40% for 10 sec.$BR$H_S_BAD[Intimidation]$COLOR_END While Intimidation is active, the following effects apply: Draws aggro from monsters within 10m and maintains it at maximum for 5 sec. Activates Flurry of Blows II (but will not activate again for 20 sec once the effect ends). Reduces cooldown by 10 sec. Increases MP cost to 300.
Berserker	90100	Triumphant Shout I	Instantly restore $mpDiff MP. Your MP doesn't decay for $time.
Berserker	90200	Triumphant Shout II	Instantly restore $mpDiff MP. Your MP doesn't decay for $time.
Berserker	100100	Cyclone I	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Only charges to one level.
Berserker	100200	Cyclone II	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Only charges to two levels.
Berserker	100300	Cyclone III	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Only charges to two levels. While charging up, you can move at half speed.
Berserker	100400	Cyclone IV	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	100500	Cyclone V	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	100600	Cyclone VI	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	100700	Cyclone VII	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	100800	Cyclone VIII	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	100900	Cyclone IX	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	101000	Cyclone X	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	101100	Cyclone XI	Charge up your attack by holding down the skill button, then release it to spin your axe in a circle. Charges to three levels. Overcharging beyond the third-level charge will damage you. While charging up, you can move at half speed.
Berserker	110100	Leaping Strike I	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Berserker	110200	Leaping Strike II	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
