name	name2	animDuration	moveDir	moveDistance1	moveDistance2	moveDistance3	moveDistance4	moveDistance5	moveDistance6	moveDistance7	rootMotion	rootRotate	rotateYaw
Human_M_ANI.Anim.Human_M_Class03_Anim	bReactionCom3	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	bReactionDown2	1416	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	bReactionDown3	1366	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	bReactionLand3	1533	32768	26,4705887	52,9411774	70	70	70	70	70	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	bReactionRolling3	333	32768	10,000001	20	30,0000019	40,0000038	50	60	70	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	bReactionStart2	1500	32768	52,8061333	90,42857	96,64285	99,99999	100	100	99,84375	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	bReactionStart3	1633	32768	44,8672	87,82434	130,111008	172,914612	217,409332	265,819763	340	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	combo1	1033	0	9,246965	18,49393	27,7408943	36,6796265	36,6796265	36,6796265	36,6796265	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	combo1R	800	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	combo2	1233	0	0	5,436188	17,6676083	29,8990288	35,6749725	35,67497	35,6749649	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	combo2R	900	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	combo3	933	0	0,1575	3,043774	9,473647	15,5470047	20,4961338	24,3490467	28,0542755	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	combo3R	966	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	combo4	2033	0	3,544088	15,4210453	26,705019	35,6170731	44,5291176	46,7571335	46,7571335	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	CutHead	3033	0	0,624	13,54743	105,357193	254,761932	264,285736	270	270	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	CuttingSlash	2433	0	33,67485	54,423	69,18303	145,868057	153,088058	171,137985	171,137985	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	Death	4250	32768	110,32196	120	120	120	120	120	120	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	DownBlow	1833	0	25,7142868	50	50	50	50	50	50	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	FlatBlade	1833	0	39,74052	47,47952	52,06088	56,64224	61,2236023	62,072	62,072	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	Groggy1	2083	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	GuardReaction1	562	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	handyslash	3533	0	37,7938232	89,60205	140,447	191,7711	214,891586	220,470245	220,470245	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	inweapon	1366	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	JawBreaker	1633	0	60,0641823	100	100	100	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	outweapon	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	RagingStrike	1433	0	46,7165833	89,16184	96,2546844	96,2546844	96,2546844	96,2546844	96,2546844	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	RetreatKick	1733	32768	30,9119072	94,64287	175	175	175	175	175	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	RisingAttack	1733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	run	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	sReaction	850	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	StingerBlade	2433	0	0	4,72426	155,027649	166,553833	166,553833	166,553833	166,553833	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	swordDanceLoop	1566	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	swordDanceShot	2500	0	20,3466988	39,99539	56,18155	77,4988556	100,504608	113,165024	123,207809	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	swordDanceStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	tumbling	2033	0	58,6111755	113,563881	146,220764	150	150	150	150	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	Wait	1066	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	WindCutter1	700	0	2,867304	12,4249811	27,7852554	43,79025	59,7952576	75	75	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	WindCutter1R	700	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	WindCutter2	700	0	5,160632	26,8240089	48,7221947	70,62036	75	75	75	True	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	WindCutter2R	733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class03_Anim	WindCutter3	2033	0	53,60876	97,25963	116,833176	120	120	120	120	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bash	3533	0	35,07971	48,3713722	75	75	75	75	75	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	blastSlashLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	blastSlashShot	2033	0	53,27047	69,704	69,704	69,704	69,704	69,704	69,704	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	blastSlashStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionCom2	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionCom3	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionDown2	1250	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionDown3	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionLand3	1533	32768	26,4705887	52,9411774	70	70	70	70	70	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionRolling3	333	32768	10,000001	20	30,0000019	40,0000038	50	60	70	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionStart2	1450	32768	39,462986	82,332	98,02083	100	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	bReactionStart3	1633	32768	44,867485	87,82469	130,1113	172,91478	217,409378	265,819763	340	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	combo1	1333	0	13,4391079	26,8782158	40,3173256	53,75643	57,9728546	58,09031	58,10235	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	combo1R	733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	combo2	1133	0	0,000004	0,000007	9,646497	20,6235313	23,28463	23,28463	23,28463	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	combo2R	1066	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	combo3	1333	0	0	3,972609	9,315084	16,8553085	19,6457977	19,6457977	22,8330917	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	combo3R	1300	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	combo4	2433	0	14,3428116	14,9926729	42,91828	42,9182777	45,02824	69,2654953	69,2654953	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	Death	5800	32768	97,5079956	97,50799	97,5079956	97,508	97,50801	97,5079956	96,45202	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	defenceCancel	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	defenceHit	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	defenceLoop	1500	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	defenceStart	633	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	DownBlow	1833	0	23,9795914	50	50	50	50	50	50	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	Groggy1	2083	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	GuardReaction1	562	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	inweapon	1366	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	MovingCharge	900	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	outweapon	1200	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	RibBreaker	1233	0	35,8483658	68,23762	99,99151	129,484863	140,674942	150	150	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	RisingAttack	1733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	run	900	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	SelfBuffOn	733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	ShockingShoutEnd	633	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	ShockingShoutLoop	566	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	ShockingShoutStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	sideSlash	2133	0	50,1804466	101,459435	120	120	120	120	120	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	SoulStrike	1933	0	147,551468	168,112289	168,112289	168,112289	168,112289	168,112289	168,112289	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	sReaction	850	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	ThrowAxe	1633	0	14,9398918	30,511898	60,747963	71,37586	77,55435	80	80	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	TurnAttack	1533	0	5,588364	20,3810921	42,15754	54,0490646	60,4120636	66,209465	66,209465	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	Wait	1200	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	WhirlwindEnd	1433	0	28,8120213	49,43104	50	50	50	50	50	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	WhirlwindLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	WhirlwindShot	366	0	4,761905	9,523809	14,2857132	19,0476189	23,8095226	28,5714264	33,3333321	True	False	0
Human_M_ANI.Anim.Human_M_Class04_Anim	WhirlwindStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	AuraBurn	2033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	BackDash	833	32768	20,1680679	40,3361359	60,50421	80,67227	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	blastBallLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	blastBallShot	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	blastBallStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	blastSoil	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionCom2	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionCom3	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionDown2	1416	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionDown3	1366	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionLand3	1533	32768	27,4087486	55,3125	69,75625	70	70	70	70	True	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionRolling3	333	32768	10,000001	20	30,0000019	40,0000038	50	60	70	True	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionStart2	1450	32768	57,75	97,5078	97,5078	98,1458	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	bReactionStart3	1633	32768	44,8672	87,82433	130,111008	172,914612	217,409332	265,819763	340	True	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	brimstoneShot	1333	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	Death	4400	32768	90	90	90	90	90	90	90	True	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	EscapingBomb	1833	32768	40,64981	100,279274	125,242058	149,950226	150	150	150	True	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	fireball	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	Groggy1	2083	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	GuardReaction1	562	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	HowitzerShot	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	inweapon	1366	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	Kicharge	733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	ManaExtortionLoop	1300	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	ManaExtortionMoving	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	ManaExtortionShot	1733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	mpChargeEnd	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	mpChargeLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	mpChargeStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	outweapon	1433	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	RapidFireBall1	533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	RapidFireBallL	1333	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	RapidFireBallR	1333	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	RisingAttack	1733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	run	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	shockTrap	2533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	ShortTeleportEnd	533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	ShortTeleportStart	333	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	sReaction	850	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	StoneShapeEnd	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	StoneShapeLoop	66	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	StoneShapeStart	433	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	TornadoEnd	1233	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	TornadoLoop	1566	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	TornadoShot	966	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class05_Anim	Wait	1400	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	archerPvpAttackShotMove	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	archerPvpAttackShotStand	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	archerPvpBuffShotMove	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	archerPvpBuffShotStand	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	archerPvpCastingMove	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	archerPvpCastingStand	1300	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	arrowfallLoop	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	arrowfallShot	3033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	arrowfallStart	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	arrowshot	633	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	arrowShowerLoop	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	arrowShowerShot	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	arrowShowerStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	BackDash	833	32768	20,2110252	40,36824	60,5254555	80,68268	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionCom2	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionCom3	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionDown2	1250	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionDown3	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionLand3	1533	32768	26,4705887	52,9411774	70	70	70	70	70	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionRolling3	333	32768	10,000001	20	30,0000019	40,0000038	50	60	70	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionStart2	1450	32768	40,07641	82,332	96,0768661	99,80524	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	bReactionStart3	1633	32768	44,8672	87,82433	130,111008	172,914612	217,409332	265,819763	340	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	chargeArrowLoop	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	chargeArrowShot	2033	32768	47,69394	69,38715	93,5153961	100	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	chargeArrowStart	2033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	Death	3850	32768	119,575417	119,575417	119,575417	119,575417	119,575417	119,575417	119,575417	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	deathwait	100	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	EscapingBomb	1833	32768	51,1559334	137,94603	194,272614	231,91748	250	250	250	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	Groggy1	2083	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	GuardReaction1	562	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	inweapon	1366	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	KickCombo1	400	0	0	1,315431	15,78515	30,2548656	44,7245865	59,1943	64,45601	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	KickCombo1R	733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	KickCombo2	1366	0	4,882297	24,0000114	37,01439	60,6769028	73,6912842	73,6912842	73,6912842	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	LockOnShot	1333	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	Marking	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	MovingCharge	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	outweapon	1200	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	RapidShot1	533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	RapidShot2	1333	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	RisingAttack	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	run	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	SetTrapEnd	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	SetTrapLoop	2033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	SetTrapStart	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	sReaction	850	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	throughArrowLoop	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	throughArrowShot	1533	32768	31,169302	45,875824	50	50	50	50	50	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	throughArrowStart	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	ThunderDrakeClaw	2033	32768	20	20	20	20	20	20	20	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	ThunderDrakeShot	3433	32768	0	0	0	50,4571457	77,33335	80	80	True	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	TrapArrow	2133	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	Wait	1200	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class06_Anim	WebArrow	733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	attackUp	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	AuraOn	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	BackDash	833	32768	20,1680679	40,3361359	60,50421	80,67227	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionCom2	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionCom3	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionDown2	1066	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionDown3	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionLand3	1533	32768	26,4705887	52,9411774	70	70	70	70	70	True	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionRolling3	333	32768	10,000001	20	30,0000019	40,0000038	50	60	70	True	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionStart2	1450	32768	40,07641	82,332	96,0768661	99,80524	100	100	100	True	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	bReactionStart3	1633	32768	44,8672	87,82433	130,111008	172,914612	217,409332	265,819763	340	True	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	Death	4600	32768	94,315	94,315	94,315	94,315	94,315	94,315	94,315	True	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	DivineCombo1	1433	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	DivineCombo2	1333	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	DivineCombo3	1833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	EscapingBomb	1833	32768	31,3190861	89,8914948	125,332291	148,875931	150	150	150	True	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	GoddessEnd	1200	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	GoddessLoop	1933	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	GoddessStart	733	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	Groggy1	2083	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	GuardReaction1	562	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	healLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	healShot1	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	healStart	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	HolyBlast	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	inweapon	1533	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	magicShot	1033	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	ManaRefill	833	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	mpChargeEnd	1066	0	0	0	0	0	0	0	0	False	False	0
Human_M_ANI.Anim.Human_M_Class07_Anim	mpChargeLoop	1033	0	0	0	0	0	0	0	0	False	False	0
