id	class	skill	name	tooltip	passivityLink	level	grade	parentId	recommendationPriority	takePoint	recommendationMargin	showCrestRemainedInfoIfGreaterThan
32000	Assassin	Combo Attack	Empowered Combo Attack	Increases skill damage by $value.	32000	20	0	0	800	3	0	6
32001	Assassin	Combo Attack	Spirited Combo Attack	Increases MP replenishment by $value.	32001	24	0	0	700	3	0	6
32002	Assassin	Combo Attack	Swift Combo Attack	$prob chance to increase Attack Speed by 10% for 5 seconds.	32002	28	0	0	750	4	0	6
32003	Assassin	Leaves on the Wind	Aggravating Leaves on the Wind	Increases damage by 40% to targets suspended in air.	32003	20	0	0	800	4	0	6
32004	Assassin	Leaves on the Wind	Energetic Leaves on the Wind	Decreases cooldown by $value.	32004	24	0	0	830	4	0	6
32005	Assassin	Jagged Path	Powerlinked Jagged Path	Increases all skill damage by 10% for 3 seconds after a successful hit.	32005	24	0	0	820	4	0	6
32006	Assassin	Impact Bomb	Energetic Impact Bomb	Decreases cooldown by $value.	32006	20	0	0	800	3	0	6
32007	Assassin	One Thousand Cuts	Empowered One Thousand Cuts	Increases skill damage by $value.	32007	24	0	0	870	5	0	6
32008	Assassin	One Thousand Cuts	Energetic One Thousand Cuts	Decreases cooldown by $value.	32008	28	0	0	870	5	0	6
32009	Assassin	Decoy Jutsu	Brilliant Decoy Jutsu	Reduces MP cost by $value.	32009	20	0	0	700	2	0	6
32010	Assassin	Decoy Jutsu	Opportunistic Decoy Jutsu	$prob chance to eliminate cooldown of Double Cut after successfully hitting a monster.	32010	24	0	0	880	3	0	6
32011	Assassin	Decoy Jutsu	Empowered Decoy Jutsu	Increases skill damage by $value.	32011	28	0	0	850	4	0	6
32012	Assassin	Fire Avalanche	Empowered Fire Avalanche	Increases skill damage by $value.	32012	58	0	0	800	4	0	6
32013	Assassin	Smoke Bomb	Energetic Smoke Bomb	Decreases cooldown by $value.	32013	50	0	0	770	3	0	6
32014	Assassin	Retaliate	Empowered Retaliate	Increases skill damage by $value.	32014	20	0	0	720	3	0	6
32015	Assassin	Retaliate	Energetic Retaliate	Decreases cooldown by $value.	32015	24	0	0	800	3	0	6
32018	Assassin	Skyfall	Brilliant Skyfall	Reduces MP cost by $value.	32018	20	0	0	700	2	0	6
32019	Assassin	Skyfall	Carving Skyfall	Increases the chance to crit by 1.5 times.	32019	24	0	0	880	4	0	6
32020	Assassin	Skyfall	Powerlinked Skyfall	Increases skill damage of Circle of Steel by 25% for a few seconds.	32020	28	0	0	890	4	0	6
32021	Assassin	Circle of Steel	Brilliant Circle of Steel	Reduces MP cost by $value.	32021	20	0	0	700	2	0	6
32022	Assassin	Circle of Steel	Empowered Circle of Steel	Increases skill damage by $value.	32022	24	0	0	890	4	0	6
32023	Assassin	Double Cut	Brilliant Double Cut	Reduces MP cost by $value.	32023	20	0	0	700	2	0	6
32024	Assassin	Double Cut	Powerlinked Double Cut	Increases skill damage of Skyfall by 25% for a few seconds.	32024	24	0	0	890	4	0	6
32025	Assassin	Double Cut	Energetic Double Cut	Decreases cooldown by $value.	32025	28	0	0	900	4	0	6
32026	Assassin	Burning Heart	Aggravating Burning Heart	Increases damage by 30% to targets suspended in air.	32026	28	0	0	810	4	0	6
32027	Assassin	Burning Heart	Spirited Burning Heart	Increases MP replenishment by $value per successful hit.	32027	32	0	0	750	3	0	6
32028	Assassin	Death Blossom	Brilliant Death Blossom	Reduces MP cost by $value.	32028	44	0	0	700	2	0	6
32029	Assassin	Death Blossom	Restorative Death Blossom	Recovers $value of total HP per successful hit.	32029	48	0	0	780	3	0	6
32030	Assassin	Death Blossom	Energetic Death Blossom	Decreases cooldown by $value.	32030	52	0	0	850	4	0	6
32031	Assassin	Attunement	Brilliant Attunement	Reduces MP cost by $value.	32031	32	0	0	700	2	0	6
32032	Assassin	Attunement	Energetic Attunement	Decreases cooldown by $value.	32032	36	0	0	750	3	0	6
32033	Assassin	Attunement	Blazing Attunement	Speeds casting of Burning Heart and Fire Avalanche by 20% for 10 seconds.	32033	40	0	0	700	2	0	6
32034	Assassin	Bladestorm	Brilliant Bladestorm	Reduces MP cost by $value.	32034	20	0	0	700	2	0	6
32035	Assassin	Bladestorm	Energetic Bladestorm	Decreases cooldown by $value.	32035	24	0	0	820	4	0	6
32036	Assassin	Chakra Thrust	Brilliant Chakra Thrust	Reduces MP cost by $value.	32036	38	0	0	700	2	0	6
32037	Assassin	Chakra Thrust	Energetic Chakra Thrust	Decreases cooldown by $value.	32037	42	0	0	860	4	0	6
32038	Assassin	Combo Attack	Empowered Combo Attack	Increases skill damage by $value.	32038		1	32000	830	3	0	6
32039	Assassin	Leaves on the Wind	Aggravating Leaves on the Wind	Increases damage by 60% to targets suspended in air.	32039		1	32003	830	3	0	6
32040	Assassin	Impact Bomb	Energetic Impact Bomb	Decreases cooldown by $value.	32040		1	32006	850	3	0	6
32041	Assassin	One Thousand Cuts	Empowered One Thousand Cuts	Increases skill damage by $value.	32041		1	32007	950	4	0	6
32042	Assassin	Decoy Jutsu	Opportunistic Decoy Jutsu	$prob chance to eliminate cooldown of Double Cut after successfully hitting a monster.	32042		1	32010	930	3	0	6
32043	Assassin	Fire Avalanche	Carving Fire Avalanche	Doubles the chance to crit.	32043		1	0	850	6	0	6
32044	Assassin	Skyfall	Powerlinked Skyfall	Increases skill damage of Circle of Steel by 30% for a few seconds.	32044		1	32020	930	4	0	6
32045	Assassin	Skyfall	Carving Skyfall	Doubles the chance to crit.	32045		1	32019	920	4	0	6
32046	Assassin	Circle of Steel	Empowered Circle of Steel	Increases skill damage by $value.	32046		1	32022	950	3	0	6
32047	Assassin	Double Cut	Powerlinked Double Cut	Increases skill damage of Skyfall by 30% for a few seconds.	32047		1	32024	930	4	0	6
32048	Assassin	Double Cut	Carving Double Cut	Doubles the chance to crit.	32048		1	0	920	6	0	6
32049	Assassin	Burning Heart	Aggravating Burning Heart	Increases damage by 50% to targets suspended in air.	32049		1	32026	850	3	0	6
32050	Assassin	Death Blossom	Restorative Death Blossom	Recovers $value of total HP per successful hit.	32050		1	32029	840	2	0	6
32051	Assassin	Bladestorm	Empowered Bladestorm	Increases skill damage by $value.	32051		1	0	850	4	0	6
32052	Assassin	Chakra Thrust	Energetic Chakra Thrust	Decreases cooldown by $value.	32052		1	32037	900	3	0	6
32053	Assassin	Leaves on the Wind	Energetic Leaves on the Wind	Decreases cooldown by $value.	32053		1	32004	880	3	0	6
32054	Assassin	One Thousand Cuts	Energetic One Thousand Cuts	Decreases cooldown by $value.	32054		1	32008	950	4	0	6
32055	Assassin	Fire Avalanche	Empowered Fire Avalanche	Increases skill damage by $value.	32055		1	32012	950	4	0	6
32056	Assassin	Smoke Bomb	Energetic Smoke Bomb	Decreases cooldown by $value.	32056		1	32013	900	2	0	6
32057	Assassin	Circle of Steel	Energetic Circle of Steel	Decreases cooldown by $value.	32057		1	0	930	4	0	6
32058	Assassin	Attunement	Blazing Attunement	Speeds casting of Burning Heart and Fire Avalanche by 30% for 10 seconds.	32058		1	32033	800	1	0	6
32059	Assassin	Chakra Thrust	Empowered Chakra Thrust	Increases skill damage by $value.	32059		1	0	850	4	0	6
32060	Assassin	Combo Attack	Swift Combo Attack	$prob chance to increase Attack Speed by 10% for 5 seconds.	32060		2	32002	830	3	0	6
32061	Assassin	Fire Avalanche	Carving Fire Avalanche	Triples the chance to crit.	32061		2	32043	1000	5	0	6
32062	Assassin	Double Cut	Carving Double Cut	Triples the chance to crit.	32062		2	32048	1000	5	0	6
32063	Assassin	Burning Heart	Empowered Burning Heart	Increases skill damage by $value.	32063		2	0	1000	5	0	6
32064	Assassin	Shadow Jump	Energetic Shadow Jump	Decreases cooldown by $value.	32064		2	0	950	3	0	6
