Name	Description	id	value	bySkillCategory	group	infinity	isBuff	isHideOnRefresh	isShow	kind	level	notCareDeath	priority	property	time	isHideOnRaid	useDamageFont	isBlockOtherSpecialShader	type	method	tickInterval	appearEffectId	disappearEffectId	effectPart	effectId	effectPart	overlayEffectId	appearEffectId	disappearEffectId	damageEffectId	ShaderOnAlly	ShaderOnMy	ShaderOnOther	appearShader	disappearShader	effectTime	attackEffectId	isEnemyCheck	arcaneFxId
Vigorous Renewal Draught	Recovers $H_W_GOOD1%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1150	0.01	0	doping	FALSE	TRUE	FALSE	TRUE	9603	1	FALSE	7	4	1800000				51	3	5																		
Powerful Vigorous Renewal Draught	Recovers $H_W_GOOD1%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1151	0.01	0	doping	FALSE	TRUE	FALSE	TRUE	9603	2	FALSE	7	4	10800000				51	3	5																		
Infused Renewal Draught	Replenishes $H_W_GOOD$value$COLOR_END MP every $H_W_GOOD$tickInterval$COLOR_END.	1200	5	0	doping	FALSE	TRUE	FALSE	TRUE	9603	1	FALSE	7	4	1800000				52	2	5																		
Powerful Infused Renewal Draught	Replenishes $H_W_GOOD$value$COLOR_END MP every $H_W_GOOD$tickInterval$COLOR_END.	1201	5	0	doping	FALSE	TRUE	FALSE	TRUE	9603	2	FALSE	7	4	10800000				52	2	5																		
Powerful Savage Draught	Increases Power by $H_W_GOOD$value$COLOR_END.	1250	5	0	doping	FALSE	TRUE	FALSE	TRUE	9604	1	FALSE	7	4	1800000				3	2	0	3266		FXCenter04					3269										
Powerful Savage Draught	Increases Power by $H_W_GOOD$value$COLOR_END.	1251	7	0	doping	FALSE	TRUE	FALSE	TRUE	9604	1	FALSE	7	4	1800000				3	2	0	3266		FXCenter04					3269										
Tenacious Savage Draught	Increases Endurance by $H_W_GOOD$value$COLOR_END.	1300	13	0	doping	FALSE	TRUE	FALSE	TRUE	9604	1	FALSE	7	4	1800000				4	2	0	3267		FXCenter04					3270										
Tenacious Savage Draught	Increases Endurance by $H_W_GOOD$value$COLOR_END.	1301	15	0	doping	FALSE	TRUE	FALSE	TRUE	9604	1	FALSE	7	4	1800000				4	2	0	3267		FXCenter04					3270										
Powerful Rival Draught	Deal $H_W_GOOD$value$COLOR_END more damage against other players.$BREffect persists through death.	1350	01.05	0	doping	FALSE	TRUE	FALSE	TRUE	9605	1	TRUE	7	4	1800000				162	3	0	3266		FXCenter05					3269										
Tenacious Rival Draught	Take $H_W_GOOD$value$COLOR_END less damage from other players.$BREffect persists through death.	1400	0.95	0	doping	FALSE	TRUE	FALSE	TRUE	9605	1	TRUE	7	4	1800000				104	3	0	3267		FXCenter06					3270										
Bandage I	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1440	57	0	doping	FALSE	TRUE	FALSE	TRUE	9606	1	FALSE	7	4	15000				51	2	1			FXBottom01	3169														
Bandage II	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1441	105	0	doping	FALSE	TRUE	FALSE	TRUE	9606	2	FALSE	7	4	15000				51	2	1			FXBottom01	3169														
Bandage III	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1442	202	0	doping	FALSE	TRUE	FALSE	TRUE	9606	3	FALSE	7	4	15000				51	2	1			FXBottom01	3169														
Bandage IV	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1443	386	0	doping	FALSE	TRUE	FALSE	TRUE	9606	4	FALSE	7	4	15000				51	2	1			FXBottom01	3169														
Bandage V	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1444	777	0	doping	FALSE	TRUE	FALSE	TRUE	9606	5	FALSE	7	4	15000				51	2	1			FXBottom01	3169														
Bandage VI	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1445	1273	0	doping	FALSE	TRUE	FALSE	TRUE	9606	6	FALSE	7	4	15000				51	2	1			FXBottom01	3169														
Bandage VII	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1446	2672	0	doping	FALSE	TRUE	FALSE	TRUE	9606	7	FALSE	7	4	15000				51	2	1			FXBottom01	3169														
First Aid I	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1450	43	0	doping	FALSE	TRUE	FALSE	TRUE	9606	1	FALSE	7	4	10000				51	2	1			FXBottom02	3169														
First Aid II	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1451	79	0	doping	FALSE	TRUE	FALSE	TRUE	9606	2	FALSE	7	4	10000				51	2	1			FXBottom02	3169														
First Aid III	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1452	152	0	doping	FALSE	TRUE	FALSE	TRUE	9606	3	FALSE	7	4	10000				51	2	1			FXBottom02	3169														
First Aid IV	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1453	290	0	doping	FALSE	TRUE	FALSE	TRUE	9606	4	FALSE	7	4	10000				51	2	1			FXBottom02	3169														
First Aid V	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1454	582	0	doping	FALSE	TRUE	FALSE	TRUE	9606	5	FALSE	7	4	10000				51	2	1			FXBottom02	3169														
First Aid VI	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	1455	954	0	doping	FALSE	TRUE	FALSE	TRUE	9606	6	FALSE	7	4	10000				51	2	1			FXBottom02	3169														
Lelyn's Bandage	Recovers $H_W_GOOD5%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1460	0.05	0	doping	FALSE	TRUE	FALSE	TRUE	9606	9	FALSE	7	4	20000				51	3	1			FXBottom03	3169														
Toruan Snacks	Recovers $H_W_GOOD4%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1461	0.04	0	doping	FALSE	TRUE	FALSE	TRUE	9607	9	FALSE	7	4	30000				51	3	1			FXBottom03	3169														
Tertas Fruit Candy	Recovers $H_W_GOOD5%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1462	0.05	0	doping	FALSE	TRUE	FALSE	TRUE	9606	9	FALSE	7	4	20000				51	3	1			FXBottom03	3169														
Speed Potion	Increases Movement Speed by $H_W_GOOD$value$COLOR_END while out of combat.	1470	30	0	etc	FALSE	TRUE	FALSE	TRUE	1	2	FALSE	7	4	90000				27	2	0			FXCenter07	1082														
Speed of Youth Potion	Increases Movement Speed by $H_W_GOOD$value$COLOR_END while out of combat.	1471	60	0	etc	FALSE	TRUE	FALSE	TRUE	1	2	FALSE	7	4	90000				27	2	0			FXCenter07	1082														
Zenobia's Zeal	Increases Movement Speed by $H_W_GOOD$value$COLOR_END while out of combat.	1480	20	0	etc	FALSE	TRUE	FALSE	TRUE	1	3	FALSE	7	4	180000				27	2	0			FXCenter08	1082														
Rejuvenation Potion	Recovers $H_W_GOOD5%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1490	0.05	0	doping	FALSE	TRUE	FALSE	TRUE	9608	2	FALSE	7	4	15000				51	3	1			FXBottom04	50015														
Valiant Potion	Recovers $H_W_GOOD6%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1491	0.06	0	doping	FALSE	TRUE	FALSE	TRUE	9608	2	FALSE	7	4	5000				51	3	1			FXBottom04	50015														
Battlefield Poison	Decreases HP by 20,000 per second.	1495	-20000	0		FALSE	TRUE	FALSE	TRUE	35207	1	FALSE	1	1	2000				51	3	1			FXCenter30	50433														
Battlefield Poison	Decreases HP by 20,000 per second.	1495	0.2	0		FALSE	TRUE	FALSE	TRUE	35207	1	FALSE	1	1	2000				25	3	0																		
Battlefield Poison	Decreases HP by 20,000 per second.	1495	0.2	0		FALSE	TRUE	FALSE	TRUE	35207	1	FALSE	1	1	2000				27	3	0																		
Healing Potion	Instantly Recovers $H_W_GOOD50%$COLOR_END of maximum HP.	1510	0.5	0	doping	FALSE	TRUE	FALSE	FALSE	9609	2	FALSE	7	4	1000				51	3	1			FXBottom05	50015														
Divine Infusion	Replenishes $H_W_GOOD5%$COLOR_END of maximum MP every $H_W_GOOD$tickInterval$COLOR_END.	1530	0.05	0	doping	FALSE	TRUE	FALSE	TRUE	9610	1	FALSE	7	4	15000				52	3	1																		
Rejuvenation Mote	Recovers $H_W_GOOD2%$COLOR_END of maximum HP every $H_W_GOOD$tickInterval$COLOR_END.	1610	0.02	0	etc	FALSE	TRUE	FALSE	TRUE	9608	1	FALSE	7	4	10000				51	3	1			FXBottom06	50015														
Healing Mote	Recovers $H_W_GOOD25%$COLOR_END of maximum HP.	1630	0.25	0	etc	FALSE	TRUE	FALSE	FALSE	9609	1	FALSE	7	4	1000				51	3	1			FXBottom07	50015														
Midnight Oil	Increases crafting speed by $H_W_GOOD$value$COLOR_END.	1640	0.8	0	etc	FALSE	TRUE	FALSE	TRUE	9654	98	FALSE	7	4	3600000				26	3	0																		
Kaiator Midnight Oil	Increases crafting speed by $H_W_GOOD$value$COLOR_END.	1641	0.5	0	etc	FALSE	TRUE	FALSE	TRUE	9654	99	FALSE	7	4	3600000				26	3	0																		
Castanica Midnight Oil	Increases crafting speed by $H_W_GOOD$value$COLOR_END.	1642	0.5	0	etc	FALSE	TRUE	FALSE	TRUE	9654	99	FALSE	7	4	3600000				26	3	0																		
Kaia's Horn	Test	1650	1	0	etc	FALSE	TRUE	FALSE	FALSE	9612	99	FALSE	7	4	1000				51	3	1																		
Seren's Perfume	Test	1660	1	0	etc	FALSE	TRUE	FALSE	FALSE	9613	99	FALSE	7	4	1000				52	3	1																		
Game Hunter's Boon	Increases hunting XP by $H_W_GOOD3%$COLOR_END.	1670	01.03	0	etc	FALSE	TRUE	FALSE	TRUE	9658	1	FALSE	7	4	180000				23	3	0																		
Mysterious Bead	No debuff tooltip display (isShow=False). If this tooltip displays, BTS is required!	1671	0.7	0	etc	FALSE	TRUE	FALSE	FALSE	9659	1	FALSE	7	4	1000				51	3	1																		
Ghostly Pallor	Decreases Power by $H_W_BAD$value$COLOR_END, Endurance by $H_W_BAD$value2$COLOR_END, and Movement Speed by $H_W_BAD$value3$COLOR_END.$BRCannot be purified or cleansed.	1800	0.1	0		FALSE	TRUE	FALSE	TRUE	9614	99	FALSE	7	1	600000				3	3	0	3271		FXCenter09					3272										
Ghostly Pallor	Decreases Power by $H_W_BAD$value$COLOR_END, Endurance by $H_W_BAD$value2$COLOR_END, and Movement Speed by $H_W_BAD$value3$COLOR_END.$BRCannot be purified or cleansed.	1800	0.1	0		FALSE	TRUE	FALSE	TRUE	9614	99	FALSE	7	1	600000				4	3	0	3273		FXCenter09					3274										
Ghostly Pallor	Decreases Power by $H_W_BAD$value$COLOR_END, Endurance by $H_W_BAD$value2$COLOR_END, and Movement Speed by $H_W_BAD$value3$COLOR_END.$BRCannot be purified or cleansed.	1800	0.7	0		FALSE	TRUE	FALSE	TRUE	9614	99	FALSE	7	1	600000				5	4	0			FXBottom08	4345		1007												
Ghostly Pallor	Decreases Power by $H_W_BAD$value$COLOR_END, Endurance by $H_W_BAD$value2$COLOR_END, and Movement Speed by $H_W_BAD$value3$COLOR_END.$BRCannot be purified or cleansed.	1800	0	0		FALSE	TRUE	FALSE	TRUE	9614	99	FALSE	7	1	600000				234	0	0																		
MP Replenishment II	Replenishes $H_W_GOOD5%$COLOR_END of maximum MP every $H_W_GOOD$tickInterval$COLOR_END.	2000	0.05	0	etc	FALSE	TRUE	FALSE	TRUE	9615	1	FALSE	7	4	80000				52	3	2																		
MP Replenishment I	Replenishes $H_W_GOOD2%$COLOR_END of maximum MP every $H_W_GOOD$tickInterval$COLOR_END.	2010	0.02	0	etc	FALSE	TRUE	FALSE	TRUE	9616	1	FALSE	7	4	80000				52	3	2																		
Health Burst	Recovers $H_W_GOOD35%$COLOR_END of maximum HP.	2020	0.35	0	etc	FALSE	TRUE	FALSE	FALSE	9617	1	FALSE	7	4	1000				51	3	1																		
Immunity Burst	Increase resistances by $H_W_GOOD$value$COLOR_END.	2030	20	0	etc	FALSE	TRUE	FALSE	TRUE	9618	1	FALSE	7	4	10000				18	2	0																		
Indomitable Will I	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2040	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	97	FALSE	7	4	20000				4	3	0			FXCenter10	50336														
Indomitable Will I	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2040	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	97	FALSE	7	4	20000				9	3	0																		
Indomitable Will I	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2040	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	97	FALSE	7	4	20000				18	3	0																		
Indomitable Will II	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2041	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	98	FALSE	7	4	25000				4	3	0			FXCenter10	50336														
Indomitable Will II	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2041	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	98	FALSE	7	4	25000				9	3	0																		
Indomitable Will II	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2041	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	98	FALSE	7	4	25000				18	3	0																		
Indomitable Will III	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2042	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	99	FALSE	7	4	30000				4	3	0			FXCenter10	50336														
Indomitable Will III	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2042	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	99	FALSE	7	4	30000				9	3	0																		
Indomitable Will III	Increase Endurance, Balance Factor, and resistances by $H_W_GOOD$value$COLOR_END.	2042	1.7	0	etc	FALSE	TRUE	FALSE	TRUE	9618	99	FALSE	7	4	30000				18	3	0																		
Bloodthirst	Increases skill damage by $H_W_GOOD$value$COLOR_END. Increases Attack Speed by $H_W_GOOD$value2$COLOR_END.	2050	1.3	0	etc	FALSE	TRUE	FALSE	TRUE	9644	99	FALSE	7	4	180000				22	3	0			FXCenter230	50555														
Bloodthirst	Increases skill damage by $H_W_GOOD$value$COLOR_END. Increases Attack Speed by $H_W_GOOD$value2$COLOR_END.	2050	1.3	0	etc	FALSE	TRUE	FALSE	TRUE	9644	99	FALSE	7	4	180000				24	3	0																		
Bloodthirsty	Killing this monster gives the $H_W_GOODBloodthirst$COLOR_END effect, which increases Attack Speed and skill damage.	2051	1	0	etc	TRUE	TRUE	FALSE	TRUE	9644	99	FALSE	7	4	1000				4	3	0			FXCenter230	505551														
Curse of the Kumas Treasure	You can move while carrying rock candy, but you cannot attack or take other actions.	2052	0	9999		FALSE	FALSE	FALSE	TRUE	28838	99	FALSE	8	3	900000				210	0	0			FXBottom79	65215		1010												
Curse of the Kumas Treasure	You can move while carrying rock candy, but you cannot attack or take other actions.	2052	0	9999		FALSE	FALSE	FALSE	TRUE	28838	99	FALSE	8	3	900000				210	0	0			FXHead24	7048														
Kumas Shuffle I	Your legs won't obey you! Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	2054	0.8	0		FALSE	FALSE	FALSE	TRUE	32002	96	FALSE	1	1	900000				5	4	0			FXBottom53	50141		1010												
Kumas Shuffle II	Your legs won't obey you! Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	2055	0.6	0		FALSE	FALSE	FALSE	TRUE	32002	96	FALSE	1	1	900000				5	4	0			FXBottom53	50141		1010												
Kumas Shuffle III	Your legs won't obey you! Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	2056	0.4	0		FALSE	FALSE	FALSE	TRUE	32002	96	FALSE	1	1	900000				5	4	0			FXBottom53	50141		1010												
Kumas HP Recovery I	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	2057	3000	0	skill	FALSE	TRUE	FALSE	TRUE	16003	99	FALSE	1	4	900000				51	2	1			FXBottom21	50015														
Kumas HP Recovery II	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	2058	10000	0	skill	FALSE	TRUE	FALSE	TRUE	16003	99	FALSE	1	4	900000				51	2	1			FXBottom21	50015														
Kumas HP Recovery III	Recovers $H_W_GOOD$value$COLOR_END HP every $H_W_GOOD$tickInterval$COLOR_END.	2059	20000	0	skill	FALSE	TRUE	FALSE	TRUE	16003	99	FALSE	1	4	900000				51	2	1			FXBottom21	50015														
Victor's Ward	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Immune to knockdown and stagger while in effect. Ends when maximum damage is reached regardless of duration.	2060	30000	0	etc	FALSE	TRUE	FALSE	TRUE	9624	99	FALSE	7	4	180000				227	0	0			FXCenter87	4166					4167									
Victor's Ward	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Immune to knockdown and stagger while in effect. Ends when maximum damage is reached regardless of duration.	2060	0	0	etc	FALSE	TRUE	FALSE	TRUE	9624	99	FALSE	7	4	180000				103	3	0			FXCenter231	50556														
Victor's Ward	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Immune to knockdown and stagger while in effect. Ends when maximum damage is reached regardless of duration.	2060	0	0	etc	FALSE	TRUE	FALSE	TRUE	9624	99	FALSE	7	4	180000				287	0	0																		
Victor's Prize	Killing this monster gives the $H_W_GOODVictor's Ward$COLOR_END effect, which absorbs damage and prevents knockdown and stagger.	2061	1	0	etc	TRUE	TRUE	FALSE	TRUE	9645	99	FALSE	7	4	1000				4	3	0			FXCenter230	505561														
Slow Test	Increases Movement Speed by $H_W_GOOD$value$COLOR_END.	2062	-100	0	etc	FALSE	TRUE	FALSE	TRUE	9628	2	FALSE	7	4	10000				5	2	0			FXCenter14	1082														
Ten Thousand Carat Burden	Decreases Movement Speed by $H_W_BAD$value$COLOR_END while carrying the rock candy.	2063	0.4	0		FALSE	FALSE	FALSE	TRUE	32002	97	FALSE	7	1	900000				5	3	0			FXBottom17	50141		1010												
Ten Thousand Carat Burden	Decreases Movement Speed by $H_W_BAD$value$COLOR_END while carrying the rock candy.	2063	0.9	0		FALSE	FALSE	FALSE	TRUE	32002	97	FALSE	7	1	900000				28	3	0																		
Tons of Stun	Kumas curse! Stunned by a kumas.	2064	5	0		FALSE	FALSE	FALSE	TRUE	22401	1	FALSE	1	3	3000				211	0	0			FXHead03	2012		1001												
Belly of the Beast	Kumas curse! Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	2065	0.5	0		FALSE	FALSE	FALSE	TRUE	32002	1	FALSE	1	1	10000				5	4	0			FXBottom53	50141		1010												
Spanked!	Kumas curse! Reduces HP by $H_W_BAD2%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END. This effect cannot be removed.	2066	-0.02	0		FALSE	FALSE	FALSE	TRUE	28850	96	FALSE	8	2	10000				51	3	1			FXCenter82	4195		1005												
Aura of the Unyielding I—Release	Grants Aura of the Unyielding to characters within 30m. Decreases MP by $H_W_BAD$value2$COLOR_END per $H_W_BAD$tickInterval2$COLOR_END while active.	2067	2068	0	skill	TRUE	TRUE	FALSE	TRUE	28	1	FALSE	1	4	3000	FALSE			226	1	3			FXHand03	50218														
Aura of the Unyielding I—Release	Grants Aura of the Unyielding to characters within 30m. Decreases MP by $H_W_BAD$value2$COLOR_END per $H_W_BAD$tickInterval2$COLOR_END while active.	2067	-30	0	skill	TRUE	TRUE	FALSE	TRUE	28	1	FALSE	1	4	3000	FALSE			52	2	2																		
Aura of the Unyielding I	Increases Crit Resist Factor of all characters within 30m by $H_W_GOOD$value$COLOR_END.	2068	15000	0	skill	TRUE	TRUE	FALSE	TRUE	29	1	FALSE	1	4	3000	FALSE			51	2	0																		
Weight of the Treasure	Decreases Movement Speed by $H_W_BAD$value$COLOR_END while carrying the rock candy.	2069	0.4	0		FALSE	FALSE	FALSE	TRUE	32002	97	FALSE	7	1	900000				5	3	0			FXBottom17	50141		1010												
Weight of the Treasure	Decreases Movement Speed by $H_W_BAD$value$COLOR_END while carrying the rock candy.	2069	0	0		FALSE	FALSE	FALSE	TRUE	32002	97	FALSE	7	1	900000				210	0	0			FXHead24	7049														
Powerful Morale	Increases Power by $H_W_GOOD$value$COLOR_END, Endurance by $H_W_GOOD$value2$COLOR_END, and Attack Speed by $H_W_GOOD$value3$COLOR_END. Increases Movement Speed by $H_W_GOOD$value4$COLOR_END.	2070	20	0	etc	FALSE	TRUE	FALSE	TRUE	9646	99	FALSE	7	4	180000				3	2	0			FXCenter232	50557														
Powerful Morale	Increases Power by $H_W_GOOD$value$COLOR_END, Endurance by $H_W_GOOD$value2$COLOR_END, and Attack Speed by $H_W_GOOD$value3$COLOR_END. Increases Movement Speed by $H_W_GOOD$value4$COLOR_END.	2070	10	0	etc	FALSE	TRUE	FALSE	TRUE	9646	99	FALSE	7	4	180000				4	2	0																		
Powerful Morale	Increases Power by $H_W_GOOD$value$COLOR_END, Endurance by $H_W_GOOD$value2$COLOR_END, and Attack Speed by $H_W_GOOD$value3$COLOR_END. Increases Movement Speed by $H_W_GOOD$value4$COLOR_END.	2070	1.2	0	etc	FALSE	TRUE	FALSE	TRUE	9646	99	FALSE	7	4	180000				24	3	0																		
Powerful Morale	Increases Power by $H_W_GOOD$value$COLOR_END, Endurance by $H_W_GOOD$value2$COLOR_END, and Attack Speed by $H_W_GOOD$value3$COLOR_END. Increases Movement Speed by $H_W_GOOD$value4$COLOR_END.	2070	10	0	etc	FALSE	TRUE	FALSE	TRUE	9646	99	FALSE	7	4	180000				5	2	0			FXCenter12	1082														
Powerful Foe	Killing this monster gives the $H_W_GOODPowerful Morale$COLOR_END effect, which increases Power, Endurance, Attack Speed, and Movement Speed for all team members.	2071	1	0	etc	TRUE	TRUE	FALSE	TRUE	9646	99	FALSE	7	4	1000				4	3	0			FXCenter230	505571														
Clemency	Immune to player attacks, including knockdown or stagger. Greatly improved resistance to harmful effects. Canceled upon using a combat skill.	2072	0	0	etc	FALSE	TRUE	TRUE	TRUE	47	99	FALSE	7	4	10000				245	16	0																		
Clemency	Immune to player attacks, including knockdown or stagger. Greatly improved resistance to harmful effects. Canceled upon using a combat skill.	2072	0	0	etc	FALSE	TRUE	TRUE	TRUE	47	99	FALSE	7	4	10000				287	0	0																		
Clemency	Immune to player attacks, including knockdown or stagger. Greatly improved resistance to harmful effects. Canceled upon using a combat skill.	2072	0	0	etc	FALSE	TRUE	TRUE	TRUE	47	99	FALSE	7	4	10000				104	3	0																		
