equipmentId	balance	countOfSlot	def	impact	maxAtk	minAtk	passivityLinkG	part
10167300	0	3	0	10203	2849	2849	210806	
10167350	0	3	0	10713	2920	2920	210806	
10167400	0	4	0	12720	2906	2906	210906	
10167410	0	4	0	12720	2906	2906	210906	
10167450	0	4	0	13356	2979	2979	210906	
10167460	0	4	0	13356	2979	2979	210906	
10167500	0	3	0	6802	2603	2603	211006	
10167550	0	3	0	7142	2668	2668	211006	
10168100	0	2	0	7482	2732	2732	210606	
10168150	0	2	0	7856	2801	2801	210606	
10168200	0	3	0	9353	2793	2793	210706	
10168250	0	3	0	9821	2864	2864	210706	
10168300	0	3	0	11223	2990	2990	210806	
10168350	0	3	0	11785	3066	3066	210806	
10168400	0	4	0	13992	3050	3050	210906	
10168410	0	4	0	13992	3050	3050	210906	
10168450	0	4	0	14692	3127	3127	210906	
10168460	0	4	0	14692	3127	3127	210906	
10168500	0	3	0	7482	2732	2732	211006	
10168550	0	3	0	7856	2801	2801	211006	
10169100	0	2	0	8231	2870	2870	210606	
10169150	0	2	0	8642	2942	2942	210606	
10169200	0	3	0	10288	2934	2934	210706	
10169250	0	3	0	10803	3008	3008	210706	
10169300	0	3	0	12346	3141	3141	210806	
10169350	0	3	0	12963	3220	3220	210806	
10169400	0	4	0	15392	3204	3204	210906	
10169410	0	4	0	15392	3204	3204	210906	
10169450	0	4	0	16161	3285	3285	210906	
10169500	0	3	0	8231	2870	2870	211006	
10169550	0	3	0	8642	2942	2942	211006	
10170100	0	2	0	9054	3013	3013	210606	
10170150	0	2	0	9506	3088	3088	210606	
10170200	0	3	0	11317	3080	3080	210706	
10170250	0	3	0	11882	3157	3157	210706	
10170300	0	3	0	13580	3298	3298	210806	
10170350	0	3	0	14259	3380	3380	210806	
10170400	0	4	0	16930	3364	3364	210906	
10170450	0	4	0	17776	3448	3448	210906	
10170500	0	3	0	9054	3013	3013	211006	
10170550	0	3	0	9506	3088	3088	211006	
10171100	0	2	0	9959	3163	3163	210607	
10171150	0	2	0	10457	3243	3243	210607	
10171200	0	3	0	12449	3234	3234	210707	
10171250	0	3	0	13071	3316	3316	210707	
10171300	0	3	0	14938	3462	3462	210807	
10171301	0	3	0	14938	3462	3462	210807	
10171350	0	3	0	15685	3550	3550	210807	
10171400	0	4	0	18623	3532	3532	210907	
10171450	0	4	0	19554	3621	3621	210907	
10171500	0	3	0	9959	3163	3163	211007	
10171550	0	3	0	10457	3243	3243	211007	
10172100	0	2	0	10954	3323	3323	210607	
10172150	0	2	0	11503	3405	3405	210607	
10172200	0	3	0	13693	3397	3397	210707	
10172250	0	3	0	14378	3481	3481	210707	
10172300	0	3	0	16432	3637	3637	210807	
10172350	0	3	0	17254	3727	3727	210807	
10172400	0	4	0	20485	3710	3710	210907	
10172450	0	4	0	21510	3802	3802	210907	
10172500	0	3	0	10954	3323	3323	211007	
10172550	0	3	0	11503	3405	3405	211007	
10173100	0	2	0	12050	3487	3487	210607	
10173150	0	2	0	12652	3574	3574	210607	
10173200	0	3	0	15062	3565	3565	210707	
10173250	0	3	0	15815	3654	3654	210707	
10173300	0	3	0	18075	3817	3817	210807	
10173350	0	3	0	18978	3912	3912	210807	
10173400	0	4	0	22533	3893	3893	210907	
10173450	0	4	0	23659	3991	3991	210907	
10173500	0	3	0	12050	3487	3487	211007	
10173550	0	3	0	12652	3574	3574	211007	
10174100	0	2	0	13254	3662	3662	210607	
10174150	0	2	0	13918	3754	3754	210607	
10174200	0	3	0	16568	3744	3744	210707	
10174250	0	3	0	17397	3838	3838	210707	
10174300	0	3	0	19882	4008	4008	210807	
10174350	0	3	0	20876	4109	4109	210807	
10174400	0	4	0	24786	4089	4089	210907	
10174450	0	4	0	26026	4191	4191	210907	
10174500	0	3	0	13254	3662	3662	211007	
10174550	0	3	0	13918	3754	3754	211007	
10175100	0	2	0	14580	3846	3846	210607	
10175150	0	2	0	15308	3942	3942	210607	
10175200	0	3	0	18225	3932	3932	210707	
10175250	0	3	0	19135	4030	4030	210707	
10175300	0	3	0	21869	4210	4210	210807	
10175350	0	3	0	22962	4315	4315	210807	
10175400	0	4	0	27264	4294	4294	210907	
10175450	0	4	0	28627	4401	4401	210907	
10175500	0	3	0	14580	3846	3846	211007	
10175550	0	3	0	15308	3942	3942	211007	
10176100	0	2	0	16038	4038	4038	210607	
10176150	0	2	0	16840	4139	4139	210607	
10176200	0	3	0	20047	4128	4128	210707	
10176250	0	3	0	21050	4232	4232	210707	
10176300	0	3	0	24057	4420	4420	210807	
10176350	0	3	0	25260	4530	4530	210807	
10176400	0	4	0	29991	4509	4509	210907	
10176450	0	4	0	31490	4621	4621	210907	
10176500	0	3	0	16038	4038	4038	211007	
10176550	0	3	0	16840	4139	4139	211007	
10177100	0	2	0	17642	4240	4240	210607	
10177150	0	2	0	18523	4346	4346	210607	
10177200	0	3	0	22052	4335	4335	210707	
10177250	0	3	0	23154	4443	4443	210707	
10177300	0	3	0	26462	4641	4641	210807	
10177350	0	3	0	27785	4757	4757	210807	
10177400	0	4	0	32990	4734	4734	210907	
10177450	0	4	0	34638	4852	4852	210907	
10177500	0	3	0	17642	4240	4240	211007	
10177550	0	3	0	18523	4346	4346	211007	
10178100	0	2	0	19406	4453	4453	210607	
10178150	0	2	0	20376	4564	4564	210607	
10178200	0	3	0	24257	4553	4553	210707	
10178250	0	3	0	25470	4666	4666	210707	
10178300	0	3	0	29108	4874	4874	210807	
10178350	0	3	0	30563	4995	4995	210807	
10178400	0	4	0	36289	4972	4972	210907	
10178401	0	4	0	36651	5021	5021	210907	
10178402	0	4	0	37014	5071	5071	210907	
10178450	0	4	0	38102	5096	5096	210907	
10178451	0	4	0	38483	5146	5146	210907	
10178452	0	4	0	38864	5197	5197	210907	
10178500	0	3	0	19406	4453	4453	211007	
10178550	0	3	0	20376	4564	4564	211007	
10179100	0	2	0	21346	4676	4676	210607	
10179150	0	2	0	21453	4793	4793	210607	
10179200	0	3	0	26683	4781	4781	210707	
10179250	0	3	0	26816	4900	4900	210707	
10179300	0	3	0	32020	5118	5118	210807	
10179350	0	3	0	32179	5246	5246	210807	
10179400	0	4	0	39918	5221	5221	210907	
10179401	0	4	0	40317	5273	5273	210907	
10179402	0	4	0	40716	5325	5325	210907	
10179450	0	4	0	40117	5352	5352	210907	
10179500	0	3	0	21346	4676	4676	211007	
10179550	0	3	0	21453	4793	4793	211007	
10180100	0	2	0	21560	4910	4910	210607	
10180200	0	3	0	26950	5020	5020	210707	
10180300	0	3	0	32340	5374	5374	210807	
10180400	0	4	0	40318	5482	5482	210907	
10180450	0	4	0	40518	5618	5618	210907	
10180500	0	3	0	21560	4910	4910	211007	
10181400	0	4	0	40721	5756	5756	210907	
10181450	0	4	0	40923	5899	5899	210907	
10182400	0	4	0	41128	6042	6042	210907	
10182450	0	4	0	41334	6193	6193	210907	
10183400	0	4	0	41540	6345	6345	210907	
10183450	0	4	0	41748	6503	6503	210907	
10184400	0	4	0	41956	6661	6661	210907	
10184401	0	4	0	42375	6727	6727	210907	
10184402	0	4	0	42795	6794	6794	210907	
10184450	0	4	0	42165	6829	6829	210907	
10185400	0	4	0	42375	6995	6995	210907	
10185401	0	4	0	42798	7064	7064	210907	
10185402	0	4	0	43222	7134	7134	210907	
10185450	0	4	0	42586	7170	7170	210907	
10186400	0	4	0	42799	7345	7345	210907	
10186450	0	4	0	43013	7529	7529	210907	
10187400	0	4	0	43228	7713	7713	210907	
10187450	0	4	0	43443	7906	7906	210907	
10188400	0	4	0	43659	8099	8099	210907	
10188450	0	4	0	43878	8300	8300	210907	
10188470	0	4	0	43966	8383	8383	210907	
10189400	0	4	0	44096	8501	8501	210907	
10189450	0	4	0	44317	8713	8713	210907	
10190400	0	4	0	44537	8927	8927	210907	
10190450	0	4	0	44761	9150	9150	210907	
10191400	0	4	0	44983	9373	9373	210907	
10191450	0	4	0	45208	9608	9608	210907	
10192400	0	4	0	45432	9842	9842	210907	
10192450	0	4	0	45660	10089	10089	210907	
10193400	0	4	0	45887	10335	10335	210907	
10193450	0	4	0	46116	10594	10594	210907	
10194400	0	4	0	46345	10853	10853	210907	
10194450	0	4	0	46576	11124	11124	210907	
10195400	0	4	0	46809	11395	11395	210907	
10195450	0	4	0	47042	11680	11680	210907	
10196400	0	4	0	47276	11965	11965	210907	
10196450	0	4	0	47512	12264	12264	210907	
10197400	0	4	0	47749	12562	12562	210907	
10197450	0	4	0	47987	12876	12876	210907	
10198400	0	4	0	48227	13190	13190	210907	
10198450	0	4	0	48466	13520	13520	210907	
10199400	0	4	0	48708	13851	13851	210907	
10199450	0	4	0	48951	14198	14198	210907	
10201100	0	2	0	13	35	35	210600	
10201150	0	2	0	14	37	37	210600	
10201200	0	3	0	16	37	37	210700	
10201250	0	3	0	18	39	39	210700	
10201300	0	3	0	20	40	40	210800	
10201350	0	3	0	21	43	43	210800	
10201400	0	4	0	24	42	42	210900	
10201450	0	4	0	26	45	45	210900	
10201500	0	3	0	13	35	35	211000	
10201550	0	3	0	14	37	37	211000	
10202100	0	2	0	14	39	39	210600	
10202150	0	2	0	14	39	39	210600	
10202200	0	3	0	18	41	41	210700	
10202250	0	3	0	18	41	41	210700	
10202300	0	3	0	21	45	45	210800	
10202350	0	3	0	21	45	45	210800	
10202400	0	4	0	26	47	47	210900	
10202450	0	4	0	26	47	47	210900	
10202500	0	3	0	14	39	39	211000	
10202550	0	3	0	14	39	39	211000	
10203100	0	2	0	15	39	39	210600	
10203150	0	2	0	16	41	41	210600	
10203200	0	3	0	19	41	41	210700	
10203250	0	3	0	20	43	43	210700	
10203300	0	3	0	22	45	45	210800	
10203350	0	3	0	24	47	47	210800	
10203400	0	4	0	28	47	47	210900	
10203450	0	4	0	30	50	50	210900	
10203500	0	3	0	15	39	39	211000	
10203550	0	3	0	16	41	41	211000	
10204100	0	2	0	17	43	43	210600	
10204150	0	2	0	18	45	45	210600	
10204200	0	3	0	21	45	45	210700	
10204250	0	3	0	22	47	47	210700	
10204300	0	3	0	26	50	50	210800	
10204350	0	3	0	27	52	52	210800	
10204400	0	4	0	32	52	52	210900	
10204450	0	4	0	34	54	54	210900	
10204500	0	3	0	17	43	43	211000	
10204550	0	3	0	18	45	45	211000	
10205100	0	2	0	19	47	47	210600	
10205150	0	2	0	20	48	48	210600	
10205200	0	3	0	24	50	50	210700	
10205250	0	3	0	25	51	51	210700	
10205300	0	3	0	28	54	54	210800	
10205350	0	3	0	30	56	56	210800	
10205400	0	4	0	36	57	57	210900	
10205450	0	4	0	37	58	58	210900	
10205500	0	3	0	19	47	47	211000	
10205550	0	3	0	20	48	48	211000	
10206100	0	2	0	21	48	48	210600	
10206150	0	2	0	22	50	50	210600	
10206200	0	3	0	26	51	51	210700	
10206250	0	3	0	28	53	53	210700	
10206300	0	3	0	32	56	56	210800	
10206350	0	3	0	33	58	58	210800	
10206400	0	4	0	39	58	58	210900	
10206450	0	4	0	41	61	61	210900	
10206500	0	3	0	21	48	48	211000	
10206550	0	3	0	22	50	50	211000	
10207100	0	2	0	23	53	53	210600	
10207150	0	2	0	24	56	56	210600	
10207200	0	3	0	29	56	56	210700	
10207250	0	3	0	30	59	59	210700	
10207300	0	3	0	34	61	61	210800	
10207350	0	3	0	36	65	65	210800	
10207400	0	4	0	43	64	64	210900	
10207450	0	4	0	45	68	68	210900	
10207500	0	3	0	23	53	53	211000	
10207550	0	3	0	24	56	56	211000	
10208100	0	2	0	25	58	58	210600	
10208150	0	2	0	26	59	59	210600	
10208200	0	3	0	31	61	61	210700	
10208250	0	3	0	32	62	62	210700	
10208300	0	3	0	38	67	67	210800	
10208350	0	3	0	39	68	68	210800	
10208400	0	4	0	47	70	70	210900	
10208450	0	4	0	49	71	71	210900	
10208500	0	3	0	25	58	58	211000	
10208550	0	3	0	26	59	59	211000	
10209100	0	2	0	28	60	60	210600	
10209150	0	2	0	30	63	63	210600	
10209200	0	3	0	35	63	63	210700	
10209250	0	3	0	38	66	66	210700	
10209300	0	3	0	42	69	69	210800	
10209350	0	3	0	45	73	73	210800	
10209400	0	4	0	52	73	73	210900	
10209450	0	4	0	56	76	76	210900	
10209500	0	3	0	28	60	60	211000	
10209550	0	3	0	30	63	63	211000	
10210100	0	2	0	31	66	66	210600	
10210150	0	2	0	32	68	68	210600	
10210200	0	3	0	39	70	70	210700	
10210250	0	3	0	40	72	72	210700	
10210300	0	3	0	46	76	76	210800	
10210350	0	3	0	48	79	79	210800	
10210400	0	4	0	58	80	80	210900	
10210450	0	4	0	60	82	82	210900	
10210500	0	3	0	31	66	66	211000	
10210550	0	3	0	32	68	68	211000	
10211100	0	2	0	34	69	69	210601	
10211150	0	2	0	36	72	72	210601	
10211200	0	3	0	42	73	73	210701	
10211250	0	3	0	45	76	76	210701	
10211300	0	3	0	51	80	80	210801	
10211350	0	3	0	54	83	83	210801	
10211400	0	4	0	64	84	84	210901	
10211450	0	4	0	67	87	87	210901	
10211500	0	3	0	34	69	69	211001	
10211550	0	3	0	36	72	72	211001	
10212100	0	2	0	37	75	75	210601	
10212150	0	2	0	39	77	77	210601	
10212200	0	3	0	46	79	79	210701	
10212250	0	3	0	49	81	81	210701	
10212300	0	3	0	56	87	87	210801	
10212350	0	3	0	58	89	89	210801	
10212400	0	4	0	69	91	91	210901	
10212450	0	4	0	73	93	93	210901	
10212500	0	3	0	37	75	75	211001	
10212550	0	3	0	39	77	77	211001	
10213100	0	2	0	41	79	79	210601	
10213150	0	2	0	43	82	82	210601	
10213200	0	3	0	51	83	83	210701	
10213250	0	3	0	54	86	86	210701	
10213300	0	3	0	62	91	91	210801	
10213350	0	3	0	64	95	95	210801	
10213400	0	4	0	77	96	96	210901	
10213450	0	4	0	80	99	99	210901	
10213500	0	3	0	41	79	79	211001	
10213550	0	3	0	43	82	82	211001	
10214100	0	2	0	45	84	84	210601	
10214150	0	2	0	48	88	88	210601	
10214200	0	3	0	56	89	89	210701	
10214250	0	3	0	60	93	93	210701	
10214300	0	3	0	68	97	97	210801	
10214350	0	3	0	72	102	102	210801	
10214400	0	4	0	84	102	102	210901	
10214450	0	4	0	90	107	107	210901	
10214500	0	3	0	45	84	84	211001	
10214550	0	3	0	48	88	88	211001	
10215100	0	2	0	50	92	92	210601	
10215150	0	2	0	52	94	94	210601	
10215200	0	3	0	62	97	97	210701	
10215250	0	3	0	65	99	99	210701	
10215300	0	3	0	75	106	106	210801	
10215350	0	3	0	78	109	109	210801	
10215400	0	4	0	94	111	111	210901	
10215450	0	4	0	97	114	114	210901	
10215500	0	3	0	50	92	92	211001	
10215550	0	3	0	52	94	94	211001	
10216100	0	2	0	55	97	97	210601	
10216150	0	2	0	58	100	100	210601	
10216200	0	3	0	69	102	102	210701	
10216250	0	3	0	72	105	105	210701	
10216300	0	3	0	82	112	112	210801	
10216350	0	3	0	87	116	116	210801	
10216400	0	4	0	103	117	117	210901	
10216450	0	4	0	108	121	121	210901	
10216500	0	3	0	55	97	97	211001	
10216550	0	3	0	58	100	100	211001	
10217100	0	2	0	61	103	103	210601	
10217150	0	2	0	64	106	106	210601	
10217200	0	3	0	76	109	109	210701	
10217250	0	3	0	80	112	112	210701	
10217300	0	3	0	92	119	119	210801	
10217350	0	3	0	96	123	123	210801	
10217400	0	4	0	114	125	125	210901	
10217450	0	4	0	120	128	128	210901	
10217500	0	3	0	61	103	103	211001	
10217550	0	3	0	64	106	106	211001	
10218100	0	2	0	67	110	110	210601	
10218150	0	2	0	70	114	114	210601	
10218200	0	3	0	84	116	116	210701	
10218250	0	3	0	88	120	120	210701	
10218300	0	3	0	100	127	127	210801	
10218350	0	3	0	105	132	132	210801	
10218400	0	4	0	125	133	133	210901	
10218450	0	4	0	131	138	138	210901	
10218500	0	3	0	67	110	110	211001	
10218550	0	3	0	70	114	114	211001	
10219100	0	2	0	74	118	118	210601	
10219150	0	2	0	78	124	124	210601	
10219200	0	3	0	92	124	124	210701	
10219250	0	3	0	98	131	131	210701	
10219300	0	3	0	111	137	137	210801	
10219350	0	3	0	117	143	143	210801	
10219400	0	4	0	138	143	143	210901	
10219450	0	4	0	146	150	150	210901	
10219500	0	3	0	74	118	118	211001	
10219550	0	3	0	78	124	124	211001	
10220100	0	2	0	81	129	129	210601	
10220150	0	2	0	85	134	134	210601	
10220200	0	3	0	101	136	136	210701	
10220250	0	3	0	106	141	141	210701	
10220300	0	3	0	122	149	149	210801	
10220350	0	3	0	128	155	155	210801	
10220400	0	4	0	151	156	156	210901	
10220450	0	4	0	159	162	162	210901	
10220500	0	3	0	81	129	129	211001	
10220550	0	3	0	85	134	134	211001	
10221100	0	2	0	89	138	138	210602	
10221150	0	2	0	94	141	141	210602	
10221200	0	3	0	111	145	145	210702	
10221250	0	3	0	118	149	149	210702	
10221300	0	3	0	134	160	160	210802	
10221350	0	3	0	141	163	163	210802	
10221400	0	4	0	166	167	167	210902	
10221450	0	4	0	176	171	171	210902	
10221500	0	3	0	89	138	138	211002	
10221550	0	3	0	94	141	141	211002	
10222100	0	2	0	98	144	144	210602	
10222150	0	2	0	103	150	150	210602	
10222200	0	3	0	122	152	152	210702	
10222250	0	3	0	129	158	158	210702	
10222300	0	3	0	147	167	167	210802	
10222350	0	3	0	154	174	174	210802	
10222400	0	4	0	183	174	174	210902	
10222450	0	4	0	193	182	182	210902	
10222500	0	3	0	98	144	144	211002	
10222550	0	3	0	103	150	150	211002	
10223100	0	2	0	108	155	155	210602	
10223150	0	2	0	114	161	161	210602	
10223200	0	3	0	135	163	163	210702	
10223250	0	3	0	142	170	170	210702	
10223300	0	3	0	162	179	179	210802	
10223350	0	3	0	171	186	186	210802	
10223400	0	4	0	202	188	188	210902	
10223450	0	4	0	213	195	195	210902	
10223500	0	3	0	108	155	155	211002	
10223550	0	3	0	114	161	161	211002	
10224100	0	2	0	119	167	167	210602	
10224150	0	2	0	125	173	173	210602	
10224200	0	3	0	149	176	176	210702	
10224250	0	3	0	156	182	182	210702	
10224300	0	3	0	178	193	193	210802	
10224350	0	3	0	188	200	200	210802	
10224400	0	4	0	223	202	202	210902	
10224450	0	4	0	234	210	210	210902	
10224500	0	3	0	119	167	167	211002	
10224550	0	3	0	125	173	173	211002	
10225100	0	2	0	131	179	179	210602	
10225150	0	2	0	138	184	184	210602	
10225200	0	3	0	164	189	189	210702	
10225250	0	3	0	172	194	194	210702	
10225300	0	3	0	196	207	207	210802	
10225350	0	3	0	207	213	213	210802	
10225400	0	4	0	245	217	217	210902	
10225450	0	4	0	258	223	223	210902	
10225500	0	3	0	131	179	179	211002	
10225550	0	3	0	138	184	184	211002	
10226100	0	2	0	144	190	190	210602	
10226150	0	2	0	151	198	198	210602	
10226200	0	3	0	180	200	200	210702	
10226250	0	3	0	189	209	209	210702	
10226300	0	3	0	216	220	220	210802	
10226350	0	3	0	226	229	229	210802	
10226400	0	4	0	269	230	230	210902	
10226450	0	4	0	282	240	240	210902	
10226500	0	3	0	144	190	190	211002	
10226550	0	3	0	151	198	198	211002	
10227100	0	2	0	158	205	205	210602	
10227150	0	2	0	166	212	212	210602	
10227200	0	3	0	198	216	216	210702	
10227250	0	3	0	208	223	223	210702	
10227300	0	3	0	237	237	237	210802	
10227350	0	3	0	249	245	245	210802	
10227400	0	4	0	295	248	248	210902	
10227450	0	4	0	310	257	257	210902	
10227500	0	3	0	158	205	205	211002	
10227550	0	3	0	166	212	212	211002	
10228100	0	2	0	174	218	218	210602	
10228150	0	2	0	182	226	226	210602	
10228200	0	3	0	218	230	230	210702	
10228250	0	3	0	228	238	238	210702	
10228300	0	3	0	261	252	252	210802	
10228350	0	3	0	273	261	261	210802	
10228400	0	4	0	325	264	264	210902	
10228450	0	4	0	340	274	274	210902	
10228500	0	3	0	174	218	218	211002	
10228550	0	3	0	182	226	226	211002	
10229100	0	2	0	191	233	233	210602	
10229150	0	2	0	200	242	242	210602	
10229200	0	3	0	239	246	246	210702	
10229250	0	3	0	250	255	255	210702	
10229300	0	3	0	286	270	270	210802	
10229350	0	3	0	300	280	280	210802	
10229400	0	4	0	357	282	282	210902	
10229450	0	4	0	374	293	293	210902	
10229500	0	3	0	191	233	233	211002	
10229550	0	3	0	200	242	242	211002	
10230100	0	2	0	210	252	252	210602	
10230150	0	2	0	220	260	260	210602	
10230200	0	3	0	262	266	266	210702	
10230250	0	3	0	275	274	274	210702	
10230300	0	3	0	315	292	292	210802	
10230350	0	3	0	330	301	301	210802	
10230400	0	4	0	393	305	305	210902	
10230450	0	4	0	411	315	315	210902	
10230500	0	3	0	210	252	252	211002	
10230550	0	3	0	220	260	260	211002	
10231100	0	2	0	231	269	269	210603	
10231150	0	2	0	242	277	277	210603	
10231200	0	3	0	289	284	284	210703	
10231250	0	3	0	302	292	292	210703	
10231300	0	3	0	346	311	311	210803	
10231350	0	3	0	363	320	320	210803	
10231400	0	4	0	432	326	326	210903	
10231450	0	4	0	453	335	335	210903	
10231500	0	3	0	231	269	269	211003	
10231550	0	3	0	242	277	277	211003	
10232100	0	2	0	254	285	285	210603	
10232150	0	2	0	266	296	296	210603	
10232200	0	3	0	318	300	300	210703	
10232250	0	3	0	332	312	312	210703	
10232300	0	3	0	381	330	330	210803	
10232350	0	3	0	399	342	342	210803	
10232400	0	4	0	475	345	345	210903	
10232450	0	4	0	497	358	358	210903	
10232500	0	3	0	254	285	285	211003	
10232550	0	3	0	266	296	296	211003	
10233100	0	2	0	279	306	306	210603	
10233150	0	2	0	293	318	318	210603	
10233200	0	3	0	349	323	323	210703	
10233250	0	3	0	366	335	335	210703	
10233300	0	3	0	418	354	354	210803	
10233350	0	3	0	440	368	368	210803	
10233400	0	4	0	522	371	371	210903	
10233450	0	4	0	548	385	385	210903	
10233500	0	3	0	279	306	306	211003	
10233550	0	3	0	293	318	318	211003	
10234100	0	2	0	307	329	329	210603	
10234150	0	2	0	322	340	340	210603	
10234200	0	3	0	384	347	347	210703	
10234250	0	3	0	402	358	358	210703	
10234300	0	3	0	460	381	381	210803	
10234350	0	3	0	483	393	393	210803	
10234400	0	4	0	574	398	398	210903	
10234450	0	4	0	602	412	412	210903	
10234500	0	3	0	307	329	329	211003	
10234550	0	3	0	322	340	340	211003	
10235100	0	2	0	338	351	351	210603	
10235150	0	2	0	355	363	363	210603	
10235200	0	3	0	422	370	370	210703	
10235250	0	3	0	444	383	383	210703	
10235300	0	3	0	507	406	406	210803	
10235350	0	3	0	532	420	420	210803	
10235400	0	4	0	632	425	425	210903	
10235450	0	4	0	664	440	440	210903	
10235500	0	3	0	338	351	351	211003	
10235550	0	3	0	355	363	363	211003	
10236100	0	2	0	372	375	375	210603	
10236150	0	2	0	390	388	388	210603	
10236200	0	3	0	465	395	395	210703	
10236250	0	3	0	488	409	409	210703	
10236300	0	3	0	558	434	434	210803	
10236350	0	3	0	585	449	449	210803	
10236400	0	4	0	696	454	454	210903	
10236450	0	4	0	729	470	470	210903	
10236500	0	3	0	372	375	375	211003	
10236550	0	3	0	390	388	388	211003	
10237100	0	2	0	409	401	401	210603	
10237150	0	2	0	430	416	416	210603	
10237200	0	3	0	511	423	423	210703	
10237250	0	3	0	538	438	438	210703	
10237300	0	3	0	614	464	464	210803	
10237350	0	3	0	645	481	481	210803	
10237400	0	4	0	765	486	486	210903	
10237450	0	4	0	804	504	504	210903	
10237500	0	3	0	409	401	401	211003	
10237550	0	3	0	430	416	416	211003	
10238100	0	2	0	450	430	430	210603	
10238150	0	2	0	472	446	446	210603	
10238200	0	3	0	562	453	453	210703	
10238250	0	3	0	590	470	470	210703	
10238300	0	3	0	675	498	498	210803	
10238350	0	3	0	708	516	516	210803	
10238400	0	4	0	842	521	521	210903	
10238450	0	4	0	883	540	540	210903	
10238500	0	3	0	450	430	430	211003	
10238550	0	3	0	472	446	446	211003	
10239100	0	2	0	495	461	461	210603	
10239150	0	2	0	520	477	477	210603	
10239200	0	3	0	619	486	486	210703	
10239250	0	3	0	650	503	503	210703	
